Booking id,Customer ID,Customer Name,Creditscore,Customer Booking Country,Gender,Age,Customer Tenure,Booking Amount,Number of Services,Is Mobile,Is Weekend,Monthly Income
6543,15765938,Gibson,706,Germany,Male,38,5,163034.82,2,1,1,135662.17
6544,15642381,Y?,714,Germany,Female,49,4,93059.34,1,1,0,7571.51
6545,15641286,Calabresi,794,Spain,Male,38,9,179581.31,1,1,0,23596.24
6546,15706199,Enyinnaya,518,Germany,Male,46,4,113625.93,1,0,0,92727.42
6547,15746744,Ritchie,589,Germany,Male,55,7,119961.48,1,1,0,65156.83
6548,15775239,Chia,824,France,Male,45,3,129209.48,1,0,0,60151.77
6549,15787943,Wang,719,Germany,Female,42,5,137227.04,3,1,0,149097.38
6550,15646800,Lorenzo,617,Germany,Female,58,3,119024.75,2,1,0,35199.24
6551,15678320,Pai,651,France,Male,35,7,74623.5,3,1,0,129451.29
6552,15726827,Nuttall,637,Spain,Female,45,2,157929.45,1,1,1,145134.49
6553,15813180,Osborne,554,France,Female,26,7,92606.86,2,1,0,192709.69
6554,15669378,Ferri,731,Germany,Male,35,2,127862.93,2,1,0,139083.7
6555,15710402,Hamilton,569,Spain,Female,42,1,10000,1,1,1,83629.6
6556,15614970,McEwan,625,Germany,Female,37,4,142711.81,1,1,0,35625.41
6557,15588737,Lai,592,France,Female,38,4,10000,2,1,0,35338.96
6558,15665474,Hs?,669,France,Male,43,1,163159.85,1,0,1,15602.8
6559,15644932,Thompson,663,Germany,Male,32,3,108586.86,1,1,1,182355.21
6560,15670241,Boyd,518,Germany,Female,41,5,110624.99,1,1,0,89327.67
6561,15635812,Trevisani,686,Germany,Female,43,5,154846.24,2,1,1,151903.6
6562,15791089,Lucciano,709,Germany,Male,45,4,122917.71,1,1,1,11.58
6563,15644041,Holman,571,France,Female,33,9,10000,2,0,1,77519.62
6564,15796379,Bazhenov,707,France,Female,31,2,82787.93,2,0,0,91423.69
6565,15751093,Douglas,701,Germany,Male,32,5,102500.34,1,0,0,106287.77
6566,15623466,Hill,672,France,Male,34,9,10000,2,1,0,161800.77
6567,15682636,Lo,620,Germany,Male,39,9,159492.79,1,1,0,80582.34
6568,15769348,Forbes,557,Spain,Male,48,10,10000,2,1,1,185094.48
6569,15708248,Lin,648,Spain,Female,54,7,118241.02,1,1,0,172586.89
6570,15650294,Sinclair,479,France,Female,35,2,113090.4,1,1,0,195649.79
6571,15604381,Kemp,730,France,Female,22,9,65763.57,1,1,1,145792.01
6572,15578333,Ebelegbulam,737,Germany,Female,43,1,125537.38,1,1,0,138510.01
6573,15671825,Woods,616,France,Male,31,3,94263.91,2,1,0,168895.06
6574,15726222,Genovese,639,Spain,Male,29,4,133434.57,2,1,0,97983.44
6575,15764654,Tseng,815,Spain,Female,39,6,4700,1,1,1,85167.88
6576,15730774,Chiang,786,Spain,Male,31,9,4700,2,1,1,18210.36
6577,15637686,Williams,549,France,Male,50,9,94748.76,2,0,1,13608.18
6578,15606303,Wilson,622,France,Female,38,4,98640.74,1,1,1,110457.99
6579,15625940,Wang,624,France,Male,26,9,74681.9,2,0,0,31231.35
6580,15654499,Moore,841,France,Male,34,4,4700,2,1,0,141582.66
6581,15774187,Iadanza,614,Spain,Female,41,7,179915.85,1,0,0,14666.35
6582,15693295,Wallace,676,France,Male,30,1,128207.23,1,1,1,55400.17
6583,15642504,Clark,697,France,Male,42,9,132739.26,2,0,0,174667.65
6584,15758567,Y?,732,France,Female,40,10,4700,2,1,0,154189.08
6585,15728388,Yermakov,623,France,Male,27,4,120509.81,1,0,0,142170.44
6586,15637276,Wei,541,France,Male,46,4,124547.13,2,1,0,94499.06
6587,15595624,Chukwunonso,773,Spain,Female,39,4,10000,2,0,1,182081.45
6588,15778431,McIntyre,762,Germany,Male,34,4,88815.56,2,1,0,68562.26
6589,15711861,Ts'ai,655,Spain,Female,35,1,82231.51,2,1,0,88798.02
6590,15599287,Chung,602,Germany,Male,32,7,184715.86,2,1,0,113781.99
6591,15570040,Tsou,850,France,Male,31,3,10000,2,1,0,121866.87
6592,15656948,Aitken,649,Spain,Male,51,4,10000,1,1,1,150390.57
6593,15657378,Dawson,850,Germany,Male,28,4,147972.19,1,1,0,60708.72
6594,15716320,Ward,543,France,Male,43,9,10000,2,1,1,78858.07
6595,15672410,Pai,672,France,Male,52,8,170008.84,1,0,0,56407.42
6596,15732512,Ifeanyichukwu,600,France,Female,27,3,10000,2,0,1,125698.97
6597,15747760,Briggs,671,Spain,Female,34,10,10000,1,1,0,23235.38
6598,15633913,Morrison,706,Spain,Female,42,8,95386.82,1,1,1,75732.25
6599,15672552,Wall,541,Germany,Male,51,7,90373.28,2,1,0,179861.79
6600,15607863,Nebechukwu,711,Germany,Male,34,4,133467.77,2,1,1,42976.64
6601,15751372,Yao,630,Spain,Male,30,3,10000,2,0,1,10486.69
6602,15646575,Liao,531,France,Male,31,3,96288.26,1,1,0,56794.73
6603,15756937,Ch'ang,641,France,Female,26,4,91547.84,2,0,1,28157.34
6604,15809322,Burke,631,Germany,Male,37,8,138292.64,2,0,0,152422.91
6605,15759057,Kay,685,France,Male,35,9,10000,1,1,0,167033.83
6606,15725075,McIntyre,702,Spain,Male,32,8,71667.74,1,1,1,126082.18
6607,15579166,Chidiegwu,708,Germany,Female,43,0,118994.84,1,1,0,181499.77
6608,15754148,Musgrove,653,Spain,Male,55,7,10000,2,1,1,41967.03
6609,15735558,Boulger,654,Germany,Male,37,2,145610.07,2,0,0,186300.59
6610,15613362,Gow,596,France,Female,33,1,138162.81,1,1,0,85412.54
6611,15739538,Amaechi,549,Germany,Female,31,9,135020.21,2,1,1,23343.18
6612,15670950,Robe,754,France,Male,38,2,10000,2,1,0,180698.32
6613,15604109,Bibi,815,Germany,Female,25,8,135161.67,1,1,1,136071.05
6614,15806063,Niu,556,France,Female,52,9,10000,1,1,0,175149.2
6615,15574922,Palerma,706,France,Male,32,6,94486.47,1,1,1,146949.74
6616,15707156,Cocci,850,France,Male,46,9,117640.39,1,1,0,88920.68
6617,15800881,Artemieva,732,Spain,Female,33,8,111379.55,1,1,1,45098.62
6618,15603950,Arcuri,614,France,Male,40,6,10000,1,1,1,20339.79
6619,15722801,Owen,580,Spain,Female,57,0,136820.99,1,0,1,108528.74
6620,15783341,Franklin,593,France,Female,46,7,98752.51,1,1,0,145560.38
6621,15574878,Lorenzo,653,Germany,Female,25,2,158266.42,3,1,1,199357.24
6622,15607873,Muriel,746,France,Female,29,4,105599.67,1,1,1,43106.17
6623,15714913,MacDevitt,662,France,Female,29,10,10000,2,1,0,137508.31
6624,15782977,Chijindum,573,France,Male,31,2,10000,2,1,1,91957.39
6625,15630203,Gibson,684,Spain,Female,39,4,139723.9,1,1,1,120612.11
6626,15759074,Whitehead,793,France,Female,41,3,141806.46,1,1,0,102921.17
6627,15661857,Johnstone,798,Germany,Female,49,5,132571.67,1,1,1,31686.33
6628,15728042,Endrizzi,524,France,Male,40,2,180516.9,1,1,0,180002.42
6629,15712212,Burke,816,France,Male,31,8,10000,2,1,1,28407.4
6630,15689387,Johnson,742,Germany,Female,41,4,92805.72,1,0,1,73743.95
6631,15782283,Yeh,540,France,Male,22,4,10000,3,1,1,186233.26
6632,15769100,Marshall,537,Germany,Male,39,3,135309.36,1,1,0,31728.86
6633,15718189,Kao,759,Spain,Female,74,6,128917.84,1,1,1,48244.64
6634,15613225,Browne,774,France,Female,52,2,56580.93,1,1,0,113266.28
6635,15661770,Taylor,608,Germany,Male,42,8,131390.75,2,1,0,71178.09
6636,15592681,Gibbons,704,Spain,Male,37,4,10000,2,0,0,25684.93
6637,15768423,Nott,581,France,Male,41,8,10000,2,0,0,29737.14
6638,15792561,Lei,628,Germany,Female,61,1,97361.66,1,1,1,149922.38
6639,15587012,Alexeeva,566,France,Female,42,6,10000,1,1,0,180702.12
6640,15790695,Sheets,701,Spain,Male,59,7,10000,2,0,1,27597.59
6641,15691482,Tokaryev,735,Spain,Male,29,10,10000,2,1,1,95025.27
6642,15772668,Ts'ui,680,France,Female,34,1,10000,2,1,0,167035.07
6643,15706623,Johnston,560,France,Male,57,0,10000,2,0,1,116781.71
6644,15572497,Kung,663,Germany,Female,29,4,102714.65,2,0,0,21170.81
6645,15654445,Unwin,665,France,Female,34,5,67816.72,1,1,1,29641.58
6646,15568061,Hsueh,758,France,Male,51,8,81710.46,1,1,1,116520.07
6647,15715805,Hao,621,France,Male,26,2,75237.54,1,0,1,44220.4
6648,15667494,L?,764,Germany,Male,28,10,124023.18,1,1,0,166188.28
6649,15568016,Frater,537,Germany,Female,46,5,100727.5,1,0,1,140857.76
6650,15679330,Brennan,589,France,Female,46,10,107238.85,2,1,0,37024.28
6651,15606543,Pisani,555,France,Male,24,5,10000,2,1,0,27513.47
6652,15578861,Golubev,734,France,Female,29,0,139994.66,1,1,0,17744.72
6653,15619971,Vanmeter,783,Spain,Female,59,9,126224.87,1,1,1,4423.63
6654,15636125,Hs?,678,Germany,Female,51,1,145751.03,1,0,0,109718.44
6655,15727526,Scott,661,France,Male,47,5,10000,1,0,1,107243.31
6656,15591802,Crawford,607,Spain,Female,25,4,121166.89,1,0,1,115288.24
6657,15641665,P'eng,537,Spain,Female,38,1,10000,2,0,1,41233.97
6658,15813339,Rearick,513,Spain,Male,88,10,10000,2,1,1,52952.24
6659,15756956,Genovesi,576,France,Male,63,9,70655.48,1,0,0,78955.8
6660,15726439,Glenny,660,Germany,Male,41,1,129901.21,1,1,0,26025.6
6661,15592801,Marks,637,France,Male,40,8,125470.81,1,1,1,174536.17
6662,15704478,Fleming,672,France,Female,53,9,169406.33,4,1,1,147311.47
6663,15641172,Davison,629,France,Male,32,2,10000,2,0,1,77965.44
6664,15725854,Chibuzo,583,Germany,Male,40,4,107041.3,1,1,1,5635.63
6665,15612107,Wilson,763,Spain,Female,32,10,95153.77,1,0,1,81310.1
6666,15719845,Endrizzi,516,Germany,Male,32,3,145166.09,2,0,0,111421.45
6667,15716554,Yuryeva,617,France,Female,27,4,10000,2,0,0,190269.21
6668,15742246,Ugochukwu,700,France,Male,38,9,65962.63,1,1,1,100950.48
6669,15630653,Lo Duca,727,Germany,Male,36,6,140418.81,1,1,1,113033.73
6670,15720874,Gallo,689,Spain,Female,31,3,139799.63,1,0,1,120663.57
6671,15595573,Trout,626,Germany,Male,49,9,171787.84,2,1,0,187192.23
6672,15623232,Morley,686,France,Male,38,6,149238.97,1,1,1,97825.23
6673,15679285,Chou,351,Germany,Female,57,4,163146.46,1,1,0,169621.69
6674,15693235,Shao,739,France,Female,37,8,10000,2,1,0,191557.1
6675,15661255,Trentino,627,France,Male,32,10,10000,2,1,0,103287.62
6676,15617172,Mazzanti,451,Germany,Female,38,9,61482.47,1,1,1,167538.66
6677,15760330,Endrizzi,512,France,Female,41,8,145150.28,1,1,0,64869.32
6678,15652844,Monaldo,774,France,Female,41,5,126670.37,1,1,0,102426.06
6679,15657175,Otutodilinna,652,France,Female,40,8,84390.8,2,0,1,107876.2
6680,15803826,Allen,638,Germany,Male,37,2,89728.86,2,1,1,37294.88
6681,15764141,Milne,475,France,Female,57,1,10000,2,1,0,89248.99
6682,15672646,Somadina,567,Spain,Male,40,4,118628.8,1,0,0,91973.63
6683,15766932,Chieloka,750,France,Male,37,3,10000,2,1,0,16870.2
6684,15587771,Chukwuebuka,850,France,Male,39,6,96863.13,1,1,1,121681.19
6685,15659537,Chioke,753,France,Female,38,6,142263.45,1,0,1,33730.43
6686,15745037,Kovalev,683,Spain,Female,36,7,10000,2,1,0,104786.59
6687,15651176,Doherty,710,France,Female,32,3,10000,1,1,0,94790.34
6688,15571184,Baranov,645,Spain,Female,21,1,10000,2,0,0,28726.07
6689,15776860,Rossi,714,France,Male,28,6,122724.37,1,1,1,67057.27
6690,15633177,Robinson,696,Germany,Female,35,4,174902.26,1,1,0,69079.85
6691,15764210,Bidencope,612,Spain,Female,26,4,10000,2,1,1,179780.74
6692,15778191,T'ien,520,Germany,Female,31,3,108914.17,1,1,1,183572.39
6693,15715956,De Bernales,782,Spain,Male,23,10,98052.66,1,1,1,142587.32
6694,15671953,Wade,666,France,Male,46,5,123873.19,1,1,1,177844.06
6695,15666584,Chung,466,Germany,Female,56,2,111920.13,3,1,0,197634.11
6696,15625659,Stevenson,567,France,Female,45,4,10000,2,0,1,121053.19
6697,15748159,Chienezie,613,France,Male,20,3,10000,2,1,1,149613.77
6698,15648771,Cashin,718,France,Male,37,8,10000,2,1,1,142.81
6699,15635010,Seppelt,614,France,Female,37,8,75150.34,4,0,1,131766.67
6700,15713414,Brownless,711,France,Male,38,10,10000,2,0,0,53311.78
6701,15753406,McDonald,691,Germany,Female,38,5,114753.76,1,1,0,107665.02
6702,15782695,Mamelu,527,France,Male,32,0,10000,1,1,0,109523.88
6703,15583400,McGregor,476,France,Female,32,6,111871.93,1,0,0,112132.86
6704,15625978,McDonald,619,Spain,Female,45,0,10000,2,0,0,113645.4
6705,15720320,Crawford,607,Germany,Female,37,4,135927.06,1,0,0,180890.4
6706,15679678,Feng,695,Spain,Male,44,8,10000,2,1,1,70974.13
6707,15628043,Genovese,653,France,Male,33,1,10000,2,0,0,53379.52
6708,15662010,Pirozzi,677,France,Male,46,2,57037.74,1,1,1,158531.01
6709,15689377,Gibbs,655,France,Female,50,10,10000,4,1,0,179267.94
6710,15608029,Milne,625,France,Female,52,2,79468.96,1,1,1,84606.03
6711,15693303,Dickson,679,Germany,Female,34,7,121063.85,1,1,0,56984.58
6712,15769558,O'Connor,734,France,Male,51,1,118537.47,1,1,1,116912.45
6713,15755861,McGuirk,666,France,Male,39,10,10000,2,1,0,102999.33
6714,15598211,Toscani,592,Germany,Female,26,4,105082.07,2,1,0,132801.57
6715,15744363,Ruth,564,France,Male,40,4,10000,1,1,0,85455.62
6716,15798702,Hughes,814,France,Female,36,6,10000,2,1,1,98657.01
6717,15577100,Onyekaozulu,592,Germany,Male,36,2,104702.65,2,1,0,107948.72
6718,15759472,Aksenov,758,France,Female,50,2,95813.76,3,1,1,67944.09
6719,15690267,K'ung,612,Spain,Female,62,0,167026.61,2,1,1,192892.05
6720,15751597,Meng,498,Germany,Male,61,7,102453.26,1,1,0,187247.56
6721,15739104,Nwoye,638,Germany,Male,25,4,148045.45,2,1,1,114722.42
6722,15758092,Calabresi,558,France,Male,35,1,10000,2,0,0,111687.57
6723,15742305,Milano,756,France,Female,24,1,10000,2,1,0,184182.25
6724,15726526,Kirby,782,Spain,Male,52,4,10000,1,1,1,52759.82
6725,15738447,Ho,505,France,Male,34,10,104498.79,1,0,1,126451.14
6726,15727955,Chukwuemeka,671,Spain,Female,29,6,10000,2,0,0,12048.67
6727,15709432,Hale,801,France,Male,42,6,10000,2,1,1,95804.33
6728,15654142,K?,604,France,Male,26,8,149542.52,2,0,1,197911.52
6729,15621689,Rice,716,France,Female,29,10,87946.39,1,1,1,182531.74
6730,15598122,Brown,624,France,Female,45,3,68639.57,1,1,0,168002.31
6731,15752336,Sagese,607,Germany,Male,47,4,148826.32,1,1,1,79450.61
6732,15658729,Aksyonova,827,France,Female,60,2,10000,2,0,1,60615.83
6733,15631874,Findlay,606,France,Male,61,5,108166.09,2,0,1,8643.21
6734,15803840,Walker,717,Germany,Female,35,5,103214.71,1,1,0,172172.7
6735,15578845,Hao,651,Germany,Male,40,1,134760.21,2,0,0,174434.06
6736,15752062,Hammer,691,France,Male,58,3,10000,1,0,1,194930.3
6737,15723742,Abbott,573,France,Female,33,0,90124.64,1,1,0,137476.71
6738,15752874,Lucas,723,Spain,Male,38,6,10000,2,1,1,94415.6
6739,15569607,Davydova,584,Germany,Female,46,6,87361.02,2,1,0,120376.87
6740,15769739,West,550,Germany,Female,45,8,111257.59,1,0,0,97623.42
6741,15679806,Smith,611,France,Female,61,3,131583.59,4,0,1,66238.23
6742,15791138,Mai,549,Germany,Male,41,9,95020.8,3,1,1,131710.59
6743,15655228,Fiorentino,850,Spain,Female,24,1,10000,2,0,1,69052.87
6744,15709523,Freeman,668,Germany,Male,34,5,80242.37,2,0,0,56780.97
6745,15687166,Nkemjika,686,France,Female,43,0,10000,1,1,1,170072.9
6746,15755214,Ramos,660,France,Male,50,1,10000,3,1,1,191849.15
6747,15634808,Mario,682,Spain,Female,59,0,122661.39,1,0,1,84803.76
6748,15617233,Chien,524,France,Male,50,4,10000,2,1,1,31840.59
6749,15631276,Dubinina,645,France,Female,36,8,10000,2,1,1,12096.61
6750,15784337,Wang,850,France,Male,42,0,10000,2,1,0,44165.84
6751,15631346,Hsieh,537,France,Female,53,3,10000,1,1,1,91406.62
6752,15756596,Moran,599,Spain,Female,46,7,81742.84,2,1,0,83282.21
6753,15732306,Hung,727,Spain,Male,71,8,10000,1,1,1,198446.91
6754,15739393,Moss,756,Spain,Male,30,2,145127.85,1,0,0,7554.68
6755,15771576,Fedorova,755,France,Male,38,9,148912.44,1,1,0,80416.16
6756,15567522,Li,634,Spain,Female,41,4,7100,2,1,1,164549.74
6757,15714670,Nebechi,837,France,Male,26,4,89900.24,2,1,0,175477.03
6758,15727057,Obialo,727,Germany,Female,30,8,119027.28,2,1,1,137903.54
6759,15650706,Bateson,567,Germany,Female,40,2,105222.86,2,1,0,93795.86
6760,15711870,Long,650,Spain,Female,30,6,7100,1,0,0,67997.13
6761,15729799,Nelson,655,Spain,Male,34,1,116114.93,1,1,1,49492.15
6762,15646602,Bell,763,France,Female,58,9,187911.55,1,0,1,35825.18
6763,15645499,Udinese,843,France,Female,27,5,7100,2,1,1,67494.23
6764,15672180,Mao,667,France,Female,38,6,144432.04,1,1,1,73963.17
6765,15596124,Fanucci,705,France,Female,50,4,77065.9,2,0,1,145159.26
6766,15614914,Yeh,660,Germany,Female,29,6,180520.29,1,1,1,123850.58
6767,15635276,Onuoha,553,France,Male,42,1,7100,2,0,0,23822.04
6768,15775941,Moore,612,Germany,Female,47,6,130024.87,1,1,1,45750.21
6769,15700693,Thornton,641,Germany,Female,40,2,110086.69,1,1,0,159773.14
6770,15611941,Warlow-Davies,513,Spain,Female,31,5,174853.46,1,1,0,84238.63
6771,15652563,Champion,680,France,Male,44,7,108724.98,1,0,1,72330.46
6772,15785901,Mazzanti,711,France,Male,58,9,91285.13,2,1,1,26767.85
6773,15645978,Macleod,689,Spain,Male,40,2,7100,2,1,1,164768.82
6774,15688727,Lei,665,Germany,Female,51,9,110610.41,2,0,1,1112.76
6775,15592772,Lucchese,551,Germany,Male,54,5,102994.04,1,1,0,176680.16
6776,15673565,Lombardo,645,Spain,Male,36,4,59893.85,2,1,0,43999.64
6777,15724181,William,616,Germany,Male,29,8,149318.55,1,1,0,140746.13
6778,15704665,Wright,582,France,Female,32,1,116409.55,1,0,1,152790.92
6779,15597932,Ozoemena,365,Germany,Male,30,0,127760.07,1,1,0,81537.85
6780,15731826,Boyle,697,Germany,Female,38,6,132591.36,1,1,1,7387.8
6781,15634755,Chinwendu,704,France,Male,31,0,7100,2,1,0,183038.33
6782,15703241,Uwaezuoke,656,France,Female,46,5,113402.14,2,1,1,138849.06
6783,15567369,Archambault,712,France,Female,31,7,10000,2,1,0,170333.38
6784,15754573,Ko,748,France,Male,40,0,10000,1,0,0,60416.76
6785,15612066,Udegbulam,724,France,Male,28,9,10000,2,1,1,100240.2
6786,15573278,Greene,691,France,Male,50,6,136953.47,1,1,1,2704.98
6787,15601928,Hunter,563,France,Male,33,8,10000,2,0,1,68815.05
6788,15663921,Blinova,741,France,Male,32,5,10000,1,1,1,64839.23
6789,15701132,De Garis,778,France,Male,44,8,123863.64,1,1,0,144494.94
6790,15710486,Okwudiliolisa,848,Spain,Male,22,7,120811.89,1,1,1,185510.34
6791,15790882,Ts'ai,634,Germany,Male,38,2,148430.55,1,1,1,56055.72
6792,15658992,Tuan,505,Germany,Male,40,6,47869.69,2,1,1,155061.97
6793,15755259,Tseng,692,Germany,Male,53,7,150926.99,2,0,0,119817.19
6794,15787354,Holmwood,537,Germany,Female,47,6,103163.35,1,1,0,16259.64
6795,15737346,Thompson,633,France,Male,29,10,130206.28,1,1,0,184654.87
6796,15763701,Y?,833,France,Female,28,4,136674.51,2,0,0,5278.78
6797,15668854,Chidubem,592,Spain,Female,40,2,200322.45,1,1,1,113244.73
6798,15765848,Trevisani,587,Spain,Male,48,1,10000,2,1,1,8908
6799,15704880,Hsiung,550,Spain,Male,62,7,80927.56,1,0,1,64490.67
6800,15744618,Randall,680,France,Female,24,10,10000,3,1,0,154971.63
6801,15616736,Leach,622,Spain,Female,41,9,10000,2,1,1,155786.39
6802,15683557,Godfrey,594,Germany,Male,28,0,142574.71,2,1,0,129084.82
6803,15583085,Wallace,643,Germany,Female,34,7,160426.07,1,0,1,188533.11
6804,15643788,Wei,540,France,Male,25,5,116160.23,1,1,0,13411.67
6805,15620434,Mitchell,635,Spain,Female,34,5,98683.47,2,1,0,15733.19
6806,15715743,Light,657,France,Male,32,3,118829.03,2,1,1,73127.61
6807,15814245,Capon,814,France,Male,31,1,118870.92,1,1,0,101704.19
6808,15733804,Hou,600,France,Male,32,1,10000,1,1,1,101986.16
6809,15755278,Rowe,682,France,Female,46,2,10000,1,1,1,114442.66
6810,15729448,Holloway,682,France,Male,38,4,107192.38,1,1,1,15669.17
6811,15746600,O'Sullivan,566,France,Male,42,3,108010.78,1,1,1,157486.1
6812,15588482,Udinesi,550,Spain,Male,34,3,10000,2,0,0,131281.28
6813,15665257,Nwebube,630,France,Male,26,7,129837.72,2,0,1,197001.15
6814,15640882,Chibueze,546,Germany,Female,58,3,106458.31,4,1,0,128881.87
6815,15700245,Walker,486,France,Male,63,9,97009.15,1,1,1,85101
6816,15658396,Gregory,762,Spain,Male,35,9,122929.42,2,0,0,149822.04
6817,15602771,Kuo,692,Germany,Male,45,6,152296.83,4,0,1,108040.86
6818,15724870,Wilson,498,France,Female,30,1,10000,2,0,0,135795.53
6819,15800098,Lanford,850,Spain,Male,49,8,10000,1,0,0,25867.67
6820,15685336,Meng,603,France,Male,35,6,128993.76,2,1,0,130483.56
6821,15760138,Yeh,551,France,Female,36,5,10000,1,1,0,183479.12
6822,15787062,Onwuatuegwu,627,Germany,Male,27,0,185267.45,2,1,1,77027.34
6823,15653732,Goliwe,515,France,Female,28,9,10000,2,0,0,94141.75
6824,15788982,Anthony,605,Spain,Female,29,3,116805.82,1,0,0,4092.75
6825,15600760,Scott,567,Germany,Male,29,5,129750.68,1,1,0,109257.59
6826,15574360,Genovese,568,Germany,Female,29,2,129177.01,2,0,1,104617.99
6827,15707180,Onyeorulu,571,Germany,Male,25,6,82506.72,2,1,0,167705.07
6828,15775927,Myers,634,Germany,Male,48,2,107247.69,1,1,1,103712.05
6829,15711825,Davey,768,Spain,Female,42,3,10000,1,0,0,161242.99
6830,15600915,Parsons,554,Germany,Female,36,3,157780.93,2,1,0,6089.13
6831,15681232,Chikere,629,France,Male,35,1,172170.36,1,1,1,159777.37
6832,15716036,Hs?eh,638,Spain,Male,48,2,10000,2,1,1,7919.08
6833,15766812,Sal,576,France,Male,41,1,10000,1,1,1,188274.6
6834,15680314,Ts'ai,661,Spain,Female,42,9,75361.44,1,1,0,27608.12
6835,15688673,Witt,592,France,Female,27,4,10000,2,1,1,183569.25
6836,15591215,Skelton,702,Spain,Male,30,2,10000,2,1,1,145537.32
6837,15677471,Kazantseva,647,France,Female,29,0,98263.46,2,1,0,164717.95
6838,15698655,Bowhay,593,France,Male,43,9,10000,2,1,1,76357.43
6839,15581072,Beyer,712,Germany,Female,40,3,109308.79,2,1,0,120158.72
6840,15622153,Fries,625,Spain,Female,31,8,10000,2,1,0,151843.54
6841,15599337,Tao,538,Germany,Female,28,6,164365.44,1,0,1,5698.97
6842,15581584,Kaodilinakachukwu,637,Spain,Female,22,5,98800,1,1,0,122865.55
6843,15586906,Ni,632,France,Male,27,4,193125.85,1,1,1,152665.85
6844,15735299,Hsueh,736,France,Male,27,5,51522.75,1,0,1,192131.77
6845,15765358,Connely,755,France,Male,23,5,84284.48,2,1,1,62851.6
6846,15582980,Becker,425,Spain,Female,39,5,10000,2,1,0,140941.47
6847,15687198,Clayton,461,France,Male,51,9,119889.84,1,0,0,56767.67
6848,15644998,Connolly,745,France,Male,21,4,137910.45,1,1,1,177235.23
6849,15612651,Graham,616,France,Female,37,6,10000,2,1,0,86242.18
6850,15813475,Ch'ien,587,France,Male,33,5,100116.82,1,1,0,34215.58
6851,15604580,Manfrin,850,Germany,Male,40,4,166082.15,2,0,1,44406.17
6852,15761384,Kuo,601,France,Female,38,0,7100,2,1,0,165196.65
6853,15785114,Fomin,730,Spain,Male,26,3,7100,1,1,0,34542.41
6854,15759910,Chamberlain,532,France,Male,44,3,148595.55,1,1,0,74838.64
6855,15643694,Barber,850,Germany,Male,53,2,94078.97,2,1,0,36980.54
6856,15713303,Zimmer,779,Spain,Female,34,5,7100,2,0,1,111676.63
6857,15737818,Brazenor,562,France,Male,29,9,7100,1,1,1,25858.68
6858,15815526,Cocci,670,Germany,Male,40,2,164948.98,3,0,0,177028
6859,15679446,Caldwell,729,France,Female,62,4,140549.4,1,1,0,30990.16
6860,15756277,Yirawala,767,France,Female,44,2,152509.25,1,1,1,136915.15
6861,15688445,Donaldson,742,France,Female,28,2,191864.51,1,1,0,108457.99
6862,15742308,Ozerova,669,France,Female,44,8,96418.09,1,0,0,131609.48
6863,15717934,Bruce,542,Spain,Male,32,2,131945.94,1,0,1,159737.56
6864,15769618,Kang,586,France,Male,29,3,7100,2,1,1,142238.54
6865,15635696,Rossi,612,Germany,Male,30,9,142910.15,1,1,0,105890.55
6866,15576759,Ts'ai,740,France,Female,37,7,10000,2,1,1,194270.91
6867,15591613,Moran,584,France,Male,35,3,146311.58,1,1,1,105443.47
6868,15582361,Jennings,524,France,Male,52,2,87894.26,1,1,0,173899.42
6869,15693983,Tokareva,614,France,Female,19,5,97445.49,2,1,0,122823.34
6870,15760482,Pagnotto,598,France,Female,64,9,10000,1,0,1,13181.37
6871,15611141,Castella,799,Spain,Male,35,7,10000,2,0,1,140780.8
6872,15630956,Du Cane,724,France,Male,34,2,154485.74,2,0,0,78560.64
6873,15574946,Ferguson,601,France,Male,50,2,115625.07,1,1,0,185855.21
6874,15756508,Odinakachukwu,804,France,Male,25,7,108396.67,1,1,0,128276.95
6875,15682926,Woronoff,745,Germany,Male,38,5,65095.41,2,1,1,140197.42
6876,15642030,Meng,667,Germany,Male,43,1,103018.45,1,1,0,32462.39
6877,15733333,Sinclair,518,France,Female,38,10,84764.79,1,1,1,162253.9
6878,15767829,Hsu,819,France,Female,38,10,10000,2,1,0,30498.7
6879,15725734,Panicucci,520,Spain,Female,35,4,115680.81,1,1,1,90280.7
6880,15813568,Burns,625,France,Female,39,5,10000,2,1,0,32615.21
6881,15576796,Onodugoadiegbemma,673,Germany,Male,36,5,73088.06,2,0,0,196142.26
6882,15732138,Darling,656,Germany,Female,27,3,150905.03,2,1,0,16998.72
6883,15739082,Maggard,850,Spain,Female,23,9,143054.85,1,0,1,62980.96
6884,15631963,Thomas,574,Spain,Female,28,7,10000,2,0,0,185660.3
6885,15672151,Lettiere,679,France,Male,60,6,10000,2,1,1,77331.77
6886,15618801,Ponomaryov,530,Germany,Female,42,0,99948.45,1,0,1,97338.62
6887,15679184,Oliver,508,France,Male,44,3,115451.05,2,0,0,67234.33
6888,15728510,Chienezie,558,Germany,Male,32,4,108235.91,1,1,1,143783.28
6889,15637035,Mao,414,France,Male,38,8,10000,1,0,1,77661.12
6890,15754297,Ho,648,Spain,Male,42,2,98795.61,2,1,0,89123.99
6891,15629186,Lucchese,721,France,Female,37,1,10000,2,1,0,70810.8
6892,15736310,Prokhorova,751,France,Male,31,8,10000,2,0,0,17550.49
6893,15627733,Alekseyeva,662,France,Male,34,2,10000,2,0,1,21497.27
